index,name,area,span_z,span_y,u_avg,k_enh,skew_g,skew_l,lambda,q
186,trapezoid_0186,8.444444440000002,2.0,4.444444444444445,0.46966093634413764,0.015070182045030245,-0.0298793056331691,-0.04983053086216069,0.45,0.9
187,trapezoid_0187,8.66666666,2.0,4.444444444444445,0.47524933945851855,0.01569141356567957,-0.03836703012738797,-0.056580117464425865,0.45,0.9500000000000001
188,trapezoid_0188,8.888888879999998,2.0,4.444444444444445,0.4784712503955102,0.01613383747093602,-0.04495810942394957,-0.07087375371250865,0.45,1.0
189,trapezoid_0189,4.0,2.0,4.0,0.2096994057178251,0.003000061760485688,0.2193762389754585,-0.5177747510532301,0.5,0.0
190,trapezoid_0190,4.2,2.0,4.0,0.22466039548830705,0.0034461056943290054,0.21040154748280018,-0.5063749934251098,0.5,0.05
191,trapezoid_0191,4.4,2.0,4.0,0.24224101733199346,0.0040115816764640854,0.19795353544213726,-0.5015146361150904,0.5,0.1
192,trapezoid_0192,4.6,2.0,4.0,0.25923447748521194,0.004592979425565345,0.18350106682687167,-0.4913479800618765,0.5,0.15000000000000002
193,trapezoid_0193,4.8,2.0,4.0,0.27652898567112505,0.005247988794045892,0.17338485645315846,-0.47251129454973034,0.5,0.2
194,trapezoid_0194,5.0,2.0,4.0,0.29420182383351107,0.005920585392546506,0.15864637702150705,-0.4528336122469627,0.5,0.25
195,trapezoid_0195,5.2,2.0,4.0,0.3121329198333791,0.006596320023929309,0.14318307539941816,-0.4175107972554354,0.5,0.30000000000000004
196,trapezoid_0196,5.4,2.0,4.0,0.32742863014410256,0.007213558572422617,0.13501862752205632,-0.376369664061107,0.5,0.35000000000000003
197,trapezoid_0197,5.6000000000000005,2.0,4.0,0.34305812229550503,0.007787569081222723,0.12411108297658625,-0.3265172223048312,0.5,0.4
198,trapezoid_0198,5.799999999999999,2.0,4.0,0.35760279176626736,0.008307108378796004,0.10605342040350246,-0.2823399118910979,0.5,0.45
199,trapezoid_0199,6.0,2.0,4.0,0.37080098725571653,0.008826968075024704,0.0968400728845972,-0.21882278698618132,0.5,0.5
200,trapezoid_0200,6.2,2.0,4.0,0.38298245192171393,0.009249352391942325,0.07942652810132023,-0.17698174093617158,0.5,0.55
201,trapezoid_0201,6.4,2.0,4.0,0.395186230623767,0.009767717059807222,0.06780942659880096,-0.12929056258875957,0.5,0.6000000000000001
202,trapezoid_0202,6.6,2.0,4.0,0.4059425360087375,0.010283221111915122,0.054661216365956146,-0.08692020811929531,0.5,0.65
203,trapezoid_0203,6.8,2.0,4.0,0.41516428306622155,0.01064286156547212,0.043098404173438944,-0.04540559274911486,0.5,0.7000000000000001
204,trapezoid_0204,7.000000000000001,2.0,4.0,0.42380212260980366,0.011058350214043453,0.030355102873025827,-0.019542412225068417,0.5,0.75
205,trapezoid_0205,7.200000000000001,2.0,4.0,0.4320744731145797,0.011535851683445104,0.019979911685655244,0.00742781079351293,0.5,0.8
206,trapezoid_0206,7.4,2.0,4.0,0.4401749169348171,0.012123847708834871,0.014321777330937386,0.03345522980476962,0.5,0.8500000000000001
207,trapezoid_0207,7.6000000000000005,2.0,4.0,0.44717221246386324,0.012535330830682034,0.00021919921001998895,0.033194120313982306,0.5,0.9
208,trapezoid_0208,7.800000000000001,2.0,4.0,0.4539023538319357,0.013122909666896559,-0.007953222039030317,0.030238782316687113,0.5,0.9500000000000001
209,trapezoid_0209,8.0,2.0,4.0,0.45847583194371194,0.013582604353592665,-0.017344377265073922,0.012775107998748102,0.5,1.0
210,trapezoid_0210,3.6363636399999995,2.0,3.6363636363636362,0.19646753079112064,0.0021886200990744475,0.2074911212405089,-0.41484803664896974,0.55,0.0
211,trapezoid_0211,3.8181818200000004,2.0,3.6363636363636362,0.21026308536729924,0.002519518169562086,0.1994385931954129,-0.399750878642894,0.55,0.05
212,trapezoid_0212,4.0,2.0,3.6363636363636362,0.22570626255523615,0.0029149382181995723,0.18878045316071834,-0.3916013446735295,0.55,0.1
213,trapezoid_0213,4.18181818,2.0,3.6363636363636362,0.24230694883158613,0.003382603995847259,0.17568993971470023,-0.3852261963551923,0.55,0.15000000000000002
214,trapezoid_0214,4.36363636,2.0,3.6363636363636362,0.25862585045477227,0.003863775290685223,0.16209292292569571,-0.375523880897394,0.55,0.2
215,trapezoid_0215,4.545454540000001,2.0,3.6363636363636362,0.2746266894614514,0.004407094329053841,0.15685816724915566,-0.3488687868425385,0.55,0.25
216,trapezoid_0216,4.72727274,2.0,3.6363636363636362,0.2906876348194996,0.004920327925424939,0.14342385577724903,-0.3248538367440409,0.55,0.30000000000000004
217,trapezoid_0217,4.90909092,2.0,3.6363636363636362,0.3069125365883704,0.005452365414379437,0.1294552011806277,-0.2889916557684644,0.55,0.35000000000000003
218,trapezoid_0218,5.0909091,2.0,3.6363636363636362,0.32179741243022963,0.005993803147837239,0.12080673712662846,-0.2545037988658771,0.55,0.4
219,trapezoid_0219,5.27272728,2.0,3.6363636363636362,0.3354297452255466,0.006425794759460741,0.11196662025101234,-0.2040711545086261,0.55,0.45
220,trapezoid_0220,5.45454546,2.0,3.6363636363636362,0.34797350153336254,0.006865249565181982,0.10113848733611906,-0.15527839777983815,0.55,0.5
221,trapezoid_0221,5.63636364,2.0,3.6363636363636362,0.36061644871420423,0.007357573312354535,0.09149608122986089,-0.11087669755471877,0.55,0.55
222,trapezoid_0222,5.81818182,2.0,3.6363636363636362,0.372305999982075,0.007792792228244061,0.08023791342419083,-0.06404352738274148,0.55,0.6000000000000001
223,trapezoid_0223,6.0,2.0,3.6363636363636362,0.38293576288810044,0.008183346732832185,0.06811103263083171,-0.023212543776714792,0.55,0.65
224,trapezoid_0224,6.1818181800000005,2.0,3.6363636363636362,0.39374060464821836,0.008667516525148057,0.05624774785154537,0.008900030911233833,0.55,0.7000000000000001
225,trapezoid_0225,6.36363636,2.0,3.6363636363636362,0.40248270860670016,0.00908771730934772,0.048607490615840264,0.04382676257249017,0.55,0.75
226,trapezoid_0226,6.54545454,2.0,3.6363636363636362,0.4110946138013986,0.00949884705022491,0.03741286101048205,0.06339484681370931,0.55,0.8
227,trapezoid_0227,6.72727274,2.0,3.6363636363636362,0.41861079818056024,0.009931945208380687,0.02942091283221296,0.08079331069208323,0.55,0.8500000000000001
228,trapezoid_0228,6.909090919999999,2.0,3.6363636363636362,0.4263321681053554,0.01047287932765857,0.02121587065508888,0.08861697010411362,0.55,0.9
229,trapezoid_0229,7.090909099999999,2.0,3.6363636363636362,0.4321565303597921,0.010966753089048592,0.01618543189256692,0.08707408435099927,0.55,0.9500000000000001
230,trapezoid_0230,7.27272728,2.0,3.6363636363636362,0.4379660744176164,0.011406717767001315,0.007080507406221408,0.07589570919603685,0.55,1.0
231,trapezoid_0231,3.33333334,2.0,3.333333333333333,0.18419597819066946,0.00163374590706775,0.20030978348529938,-0.3136607053812176,0.6000000000000001,0.0
232,trapezoid_0232,3.4999999999999996,2.0,3.333333333333333,0.19652909284184727,0.001894610688074409,0.19637189473761182,-0.29111184817365826,0.6000000000000001,0.05
233,trapezoid_0233,3.6666666799999996,2.0,3.333333333333333,0.21091359102294105,0.0021845377806481367,0.18168310430401977,-0.2888866930479036,0.6000000000000001,0.1
234,trapezoid_0234,3.8333333399999994,2.0,3.333333333333333,0.22628475718990343,0.0025401993790463077,0.16904335447829721,-0.29087157602672686,0.6000000000000001,0.15000000000000002
235,trapezoid_0235,4.0,2.0,3.333333333333333,0.2402268675264397,0.002895744848912421,0.1589716252421858,-0.288353462143508,0.6000000000000001,0.2
236,trapezoid_0236,4.1666666800000005,2.0,3.333333333333333,0.25636592039458433,0.003326935256912401,0.14937540626723933,-0.27108051978003184,0.6000000000000001,0.25
237,trapezoid_0237,4.333333339999999,2.0,3.333333333333333,0.2719279222005274,0.0037279509202450857,0.13702320320111647,-0.2425699382868561,0.6000000000000001,0.30000000000000004
238,trapezoid_0238,4.5,2.0,3.333333333333333,0.28686165778395717,0.004156151317311555,0.1266096703592312,-0.21553359899086563,0.6000000000000001,0.35000000000000003
239,trapezoid_0239,4.66666668,2.0,3.333333333333333,0.3005548820769941,0.004569445762731602,0.11966091905506722,-0.18035371639930536,0.6000000000000001,0.4
240,trapezoid_0240,4.83333334,2.0,3.333333333333333,0.31452484619171506,0.005026953400487529,0.1129846191320986,-0.14508288632704266,0.6000000000000001,0.45
241,trapezoid_0241,5.0,2.0,3.333333333333333,0.32710935163091204,0.005430871680942101,0.1047960810111878,-0.10020024079486844,0.6000000000000001,0.5
242,trapezoid_0242,5.166666679999999,2.0,3.333333333333333,0.33907467967383875,0.005819545991623128,0.09527753373138059,-0.06122694440973177,0.6000000000000001,0.55
243,trapezoid_0243,5.33333334,2.0,3.333333333333333,0.3512396003365472,0.00625085177824269,0.08722755449609024,-0.015973705207659228,0.6000000000000001,0.6000000000000001
244,trapezoid_0244,5.499999999999999,2.0,3.333333333333333,0.3616319507197979,0.0066262462224432024,0.07875880235630299,0.021789572418090295,0.6000000000000001,0.65
245,trapezoid_0245,5.6666666800000005,2.0,3.333333333333333,0.37179172964421947,0.007022219317122033,0.0679701307441571,0.05192658348476519,0.6000000000000001,0.7000000000000001
246,trapezoid_0246,5.833333339999999,2.0,3.333333333333333,0.3812049747238578,0.007417797392401947,0.06207966397115262,0.08533535745359067,0.6000000000000001,0.75
247,trapezoid_0247,5.999999999999999,2.0,3.333333333333333,0.3900446403928233,0.007851377978552803,0.052719652689326914,0.10377860903707255,0.6000000000000001,0.8
248,trapezoid_0248,6.166666679999999,2.0,3.333333333333333,0.39753883454235867,0.008234581720719178,0.045263532457841496,0.12022031865498005,0.6000000000000001,0.8500000000000001
249,trapezoid_0249,6.333333339999999,2.0,3.333333333333333,0.40570703186406987,0.008728911465105956,0.03813879983561321,0.12480824916125681,0.6000000000000001,0.9
250,trapezoid_0250,6.499999999999999,2.0,3.333333333333333,0.4117146741711487,0.009190719272783683,0.03453645789271774,0.12729693031654057,0.6000000000000001,0.9500000000000001
251,trapezoid_0251,6.6666666800000005,2.0,3.333333333333333,0.4181086561860573,0.009608562577397797,0.027986812936388765,0.1211696618627489,0.6000000000000001,1.0
252,trapezoid_0252,3.07692308,2.0,3.0769230769230766,0.17357922709566198,0.0012725629607257907,0.19431789309589692,-0.22605846937921453,0.65,0.0
253,trapezoid_0253,3.23076924,2.0,3.0769230769230766,0.18473884511908575,0.0014650167360973163,0.1896335314433786,-0.20327418743730924,0.65,0.05
254,trapezoid_0254,3.3846153799999996,2.0,3.0769230769230766,0.1968519557686225,0.001680198411945919,0.18240596943161985,-0.19322274977944418,0.65,0.1
255,trapezoid_0255,3.5384615399999997,2.0,3.0769230769230766,0.2104715127149085,0.0019364050973528905,0.16933449034628334,-0.20258402287294291,0.65,0.15000000000000002
256,trapezoid_0256,3.6923077,2.0,3.0769230769230766,0.2241327862834325,0.0022150113898147376,0.1578165144094727,-0.20118260889098843,0.65,0.2
257,trapezoid_0257,3.8461538399999995,2.0,3.0769230769230766,0.2397449032436259,0.0025470546865368087,0.14050098120135893,-0.19786898573538486,0.65,0.25
258,trapezoid_0258,3.9999999999999996,2.0,3.0769230769230766,0.25363920806393464,0.0028768144080679333,0.1346812873157727,-0.1723693528425189,0.65,0.30000000000000004
259,trapezoid_0259,4.1538461600000005,2.0,3.0769230769230766,0.26752769398291487,0.0032202944237357126,0.12418175356706103,-0.15632239703710804,0.65,0.35000000000000003
260,trapezoid_0260,4.307692319999999,2.0,3.0769230769230766,0.2817071340010817,0.003590168996435574,0.11629639567890429,-0.12855195235054184,0.65,0.4
261,trapezoid_0261,4.461538459999999,2.0,3.0769230769230766,0.29482563912966553,0.003935873276905971,0.10874047122808482,-0.09045353182437685,0.65,0.45
262,trapezoid_0262,4.6153846199999995,2.0,3.0769230769230766,0.30752550425840985,0.004310754246812385,0.10204251492780621,-0.05497205145668966,0.65,0.5
263,trapezoid_0263,4.76923078,2.0,3.0769230769230766,0.31907916421557164,0.004668059727905852,0.09757272138684987,-0.02010148060194032,0.65,0.55
264,trapezoid_0264,4.92307692,2.0,3.0769230769230766,0.3301519752188983,0.0050038699363032955,0.09074112222946887,0.020867285612077003,0.65,0.6000000000000001
265,trapezoid_0265,5.07692308,2.0,3.0769230769230766,0.3405557633649117,0.00533754645481293,0.08219509001790365,0.0517200782195521,0.65,0.65
266,trapezoid_0266,5.230769240000001,2.0,3.0769230769230766,0.35075890686324435,0.00574198337595376,0.07792603591510609,0.08641063627808328,0.65,0.7000000000000001
267,trapezoid_0267,5.3846153800000005,2.0,3.0769230769230766,0.36145440579739907,0.006147879885731406,0.07014289235636678,0.11121867599934836,0.65,0.75
268,trapezoid_0268,5.53846154,2.0,3.0769230769230766,0.3695225887419844,0.006488856385326577,0.06350055982224924,0.13302106196186328,0.65,0.8
269,trapezoid_0269,5.692307699999999,2.0,3.0769230769230766,0.37831540730757607,0.006914326319470373,0.05665726857683651,0.1442950390238476,0.65,0.8500000000000001
270,trapezoid_0270,5.84615384,2.0,3.0769230769230766,0.3858709779426105,0.007316106211114003,0.05206777682273378,0.15474798816988694,0.65,0.9
271,trapezoid_0271,6.0,2.0,3.0769230769230766,0.39291158126756875,0.00776988478922427,0.048604965156143175,0.15625835041306776,0.65,0.9500000000000001
272,trapezoid_0272,6.1538461600000005,2.0,3.0769230769230766,0.398750901924163,0.008119591200474787,0.04050165733315046,0.14894089096846305,0.65,1.0
273,trapezoid_0273,2.85714286,2.0,2.8571428571428568,0.16293579747905004,0.0010027709550109707,0.19102495778382855,-0.15370043224132945,0.7000000000000001,0.0
274,trapezoid_0274,3.0,2.0,2.8571428571428568,0.17238174727247255,0.0011474952035776167,0.1907049626274613,-0.13239156762834312,0.7000000000000001,0.05
275,trapezoid_0275,3.1428571400000003,2.0,2.8571428571428568,0.18363655246071647,0.0013049314999896016,0.1815708230891552,-0.12084135754998203,0.7000000000000001,0.1
276,trapezoid_0276,3.2857142800000005,2.0,2.8571428571428568,0.19661587018263266,0.0015061029379947858,0.16535289288345564,-0.12934493703861166,0.7000000000000001,0.15000000000000002
277,trapezoid_0277,3.4285714400000007,2.0,2.8571428571428568,0.21005254406106602,0.0017306777913624128,0.15102578866100694,-0.12489875887894833,0.7000000000000001,0.2
278,trapezoid_0278,3.57142858,2.0,2.8571428571428568,0.22357665379443822,0.001978153117100639,0.1376919156470454,-0.1266475726366405,0.7000000000000001,0.25
279,trapezoid_0279,3.71428572,2.0,2.8571428571428568,0.23671497582692616,0.0022416247479749877,0.1288206219436047,-0.11666439801863156,0.7000000000000001,0.30000000000000004
280,trapezoid_0280,3.85714286,2.0,2.8571428571428568,0.2501437764712794,0.002525709033128369,0.12043081678882998,-0.10265308528992502,0.7000000000000001,0.35000000000000003
281,trapezoid_0281,3.9999999999999996,2.0,2.8571428571428568,0.2632511821941182,0.0028203981443014423,0.11379051500594146,-0.07906158290646738,0.7000000000000001,0.4
282,trapezoid_0282,4.14285714,2.0,2.8571428571428568,0.27637203849432573,0.003142358883538237,0.1083482293235383,-0.0504896453119394,0.7000000000000001,0.45
283,trapezoid_0283,4.28571428,2.0,2.8571428571428568,0.28812673035784175,0.0034424828091728786,0.1026611242522814,-0.021381391320327126,0.7000000000000001,0.5
284,trapezoid_0284,4.42857144,2.0,2.8571428571428568,0.30007803535311367,0.0037617725805495585,0.09861257294007923,0.014329813217214028,0.7000000000000001,0.55
285,trapezoid_0285,4.57142858,2.0,2.8571428571428568,0.3108615332352239,0.0040687033824140925,0.09286882332178091,0.04640900161735466,0.7000000000000001,0.6000000000000001
286,trapezoid_0286,4.71428572,2.0,2.8571428571428568,0.3216797300664605,0.004408162532356261,0.08848621163448078,0.08011337399577281,0.7000000000000001,0.65
287,trapezoid_0287,4.857142859999999,2.0,2.8571428571428568,0.3316979140949531,0.004729317478091703,0.08199648711943175,0.10459885939673143,0.7000000000000001,0.7000000000000001
288,trapezoid_0288,5.0,2.0,2.8571428571428568,0.34123203120332646,0.005077422927524241,0.07827714707475039,0.13247587332436933,0.7000000000000001,0.75
289,trapezoid_0289,5.142857139999999,2.0,2.8571428571428568,0.35016096669141766,0.005428708494025533,0.07287962760790517,0.14991291690130726,0.7000000000000001,0.8
290,trapezoid_0290,5.2857142800000005,2.0,2.8571428571428568,0.3584226007369982,0.005778661918383529,0.06861338098944579,0.16423044364495148,0.7000000000000001,0.8500000000000001
291,trapezoid_0291,5.428571439999998,2.0,2.8571428571428568,0.36583863233259617,0.006122110232872818,0.06309897035367787,0.17231897273500488,0.7000000000000001,0.9
292,trapezoid_0292,5.57142858,2.0,2.8571428571428568,0.37354634162629996,0.006498963704449262,0.05727248876527586,0.17616325703630598,0.7000000000000001,0.9500000000000001
293,trapezoid_0293,5.71428572,2.0,2.8571428571428568,0.37996543522420195,0.0068750119215490665,0.05414200754509927,0.1734213021823003,0.7000000000000001,1.0
294,trapezoid_0294,2.6666666600000006,2.0,2.6666666666666665,0.1527962204336776,0.000803658960213534,0.1927508061018912,-0.09926664398029873,0.75,0.0
295,trapezoid_0295,2.8,2.0,2.6666666666666665,0.16178750643495562,0.0009143385805261122,0.18786516090000607,-0.07988924346193285,0.75,0.05
296,trapezoid_0296,2.9333333200000005,2.0,2.6666666666666665,0.17272397808662857,0.001055470989463008,0.17872831307284162,-0.0692729017042361,0.75,0.1
297,trapezoid_0297,3.0666666600000005,2.0,2.6666666666666665,0.18410577399799596,0.0012010374826292784,0.16430827574009735,-0.06403212600009783,0.75,0.15000000000000002
298,trapezoid_0298,3.2,2.0,2.6666666666666665,0.196291760738816,0.0013702195964068677,0.1483043455708793,-0.0704560462768311,0.75,0.2
299,trapezoid_0299,3.3333333199999995,2.0,2.6666666666666665,0.20841543423438993,0.0015514910972499883,0.1369134586787558,-0.06784282448567397,0.75,0.25
300,trapezoid_0300,3.4666666600000005,2.0,2.6666666666666665,0.2210245428393226,0.001769241457888256,0.12514031124994263,-0.06819451321384377,0.75,0.30000000000000004
301,trapezoid_0301,3.600000000000001,2.0,2.6666666666666665,0.23405967939762207,0.001998702050066487,0.1165355376495378,-0.04635512989391584,0.75,0.35000000000000003
302,trapezoid_0302,3.7333333200000007,2.0,2.6666666666666665,0.24620633526271476,0.002248776284452325,0.11095989193942514,-0.036991724410640206,0.75,0.4
303,trapezoid_0303,3.8666666600000004,2.0,2.6666666666666665,0.2583188518296054,0.002509224409311319,0.10806663552736909,-0.014559611595682158,0.75,0.45
304,trapezoid_0304,4.000000000000001,2.0,2.6666666666666665,0.27075827655399215,0.0027920307703790405,0.1027436227369551,0.013266679796232077,0.75,0.5
305,trapezoid_0305,4.13333332,2.0,2.6666666666666665,0.28141357716445764,0.003041156486907759,0.09695808342138364,0.034154674836939396,0.75,0.55
306,trapezoid_0306,4.26666666,2.0,2.6666666666666665,0.29294267599975465,0.003338956315685087,0.09262044448903192,0.06649594474068965,0.75,0.6000000000000001
307,trapezoid_0307,4.4,2.0,2.6666666666666665,0.3027992909975319,0.00360907119133778,0.09097407642455192,0.0971176811496,0.75,0.65
308,trapezoid_0308,4.53333332,2.0,2.6666666666666665,0.31267439872807185,0.0038879635945711045,0.08486148149003901,0.12207723238832048,0.75,0.7000000000000001
309,trapezoid_0309,4.666666660000001,2.0,2.6666666666666665,0.3222177045002721,0.004211388144854677,0.08332293868571276,0.14461294777158815,0.75,0.75
310,trapezoid_0310,4.800000000000001,2.0,2.6666666666666665,0.3313101274351034,0.004501581500904603,0.07737849430278913,0.16403770838942835,0.75,0.8
311,trapezoid_0311,4.933333320000001,2.0,2.6666666666666665,0.33984342885170865,0.004830724167338416,0.07397971821055654,0.1766369729507491,0.75,0.8500000000000001
312,trapezoid_0312,5.06666666,2.0,2.6666666666666665,0.3469708405008627,0.005143468518371006,0.07073990497984786,0.1855024913295862,0.75,0.9
313,trapezoid_0313,5.199999999999999,2.0,2.6666666666666665,0.3545573299566068,0.005480107861781029,0.06833326938290453,0.19064289263419903,0.75,0.9500000000000001
314,trapezoid_0314,5.33333332,2.0,2.6666666666666665,0.3621946200391894,0.005854618672750551,0.06313120093685991,0.18818501837440457,0.75,1.0
315,trapezoid_0315,2.5000000000000004,2.0,2.5,0.14419785315285538,0.0006579312917367253,0.1883967937489204,-0.06642669390464583,0.8,0.0
316,trapezoid_0316,2.625,2.0,2.5,0.15244671201586152,0.0007531099546125547,0.18539177315477004,-0.04842061392916832,0.8,0.05
317,trapezoid_0317,2.7500000000000004,2.0,2.5,0.16217691955712357,0.0008607323665478494,0.1773388859746303,-0.0329232894699764,0.8,0.1
318,trapezoid_0318,2.875,2.0,2.5,0.17240764171554374,0.0009704757693015167,0.1644744890026018,-0.022407038956627736,0.8,0.15000000000000002
319,trapezoid_0319,3.0,2.0,2.5,0.1834511515497643,0.0010970442466719423,0.1479072669349351,-0.021719720046786583,0.8,0.2
320,trapezoid_0320,3.1250000000000004,2.0,2.5,0.19491802521802074,0.001246166547963664,0.13245280844700266,-0.025816588392473964,0.8,0.25
321,trapezoid_0321,3.25,2.0,2.5,0.20678697127019405,0.0014207052748900647,0.12165221825260022,-0.02415212281222863,0.8,0.30000000000000004
322,trapezoid_0322,3.3750000000000004,2.0,2.5,0.21861174085383134,0.0016009236524540873,0.11286877521518393,-0.01603892183352446,0.8,0.35000000000000003
323,trapezoid_0323,3.5,2.0,2.5,0.23045608917832625,0.001802857407061895,0.10614239090060458,-0.001054720632263818,0.8,0.4
324,trapezoid_0324,3.625,2.0,2.5,0.2421799480854407,0.0020284820164240117,0.10405734870508189,0.015591052155259733,0.8,0.45
325,trapezoid_0325,3.75,2.0,2.5,0.25341327962441135,0.0022509375230130627,0.10025310680466891,0.03923049101925124,0.8,0.5
326,trapezoid_0326,3.875,2.0,2.5,0.26447477274915604,0.0024942634155544078,0.0978063093145935,0.0595912874756813,0.8,0.55
327,trapezoid_0327,4.0,2.0,2.5,0.2752295019086517,0.0027349644781341957,0.09340436672737185,0.08474430033027047,0.8,0.6000000000000001
328,trapezoid_0328,4.125000000000001,2.0,2.5,0.2855859593459198,0.0029735022637509545,0.08937724456998618,0.10900882983671815,0.8,0.65
329,trapezoid_0329,4.249999999999999,2.0,2.5,0.295411519356372,0.0032433485166118246,0.08655695660450713,0.13029350594147607,0.8,0.7000000000000001
330,trapezoid_0330,4.375,2.0,2.5,0.3047638092245706,0.003511839382094522,0.08379354409253383,0.1522925490643027,0.8,0.75
331,trapezoid_0331,4.5,2.0,2.5,0.3131377528633854,0.0037639994611371763,0.0811728879258049,0.1697092614658994,0.8,0.8
332,trapezoid_0332,4.625,2.0,2.5,0.3219809212187957,0.004070329990341228,0.07909740523766894,0.18346954982860839,0.8,0.8500000000000001
333,trapezoid_0333,4.75,2.0,2.5,0.3298844260025124,0.004356893198417934,0.07606788679275048,0.19190120318611156,0.8,0.9
334,trapezoid_0334,4.875,2.0,2.5,0.3370991334102789,0.004650070472473478,0.07400050334545477,0.1973631228236249,0.8,0.9500000000000001
335,trapezoid_0335,5.0,2.0,2.5,0.34428044542003994,0.004949489041346731,0.0697862264604905,0.19661707548598867,0.8,1.0
336,trapezoid_0336,2.35294118,2.0,2.352941176470588,0.13613068551111032,0.0005473882532839958,0.18687408787485915,-0.04789860099092732,0.8500000000000001,0.0
337,trapezoid_0337,2.47058824,2.0,2.352941176470588,0.14388314437395355,0.000631231056350744,0.18409424820409287,-0.03825291978406867,0.8500000000000001,0.05
338,trapezoid_0338,2.5882353000000005,2.0,2.352941176470588,0.15215890464285553,0.0007095220630220812,0.177358723999742,-0.018732554049599857,0.8500000000000001,0.1
339,trapezoid_0339,2.70588236,2.0,2.352941176470588,0.16153480620978206,0.0007943502539102432,0.16409266306065617,-0.002039112223587724,0.8500000000000001,0.15000000000000002
340,trapezoid_0340,2.8235294200000003,2.0,2.352941176470588,0.17185827657562294,0.00089968420967234,0.14768114346702763,0.007070647525548816,0.8500000000000001,0.2
341,trapezoid_0341,2.94117648,2.0,2.352941176470588,0.18273728622628904,0.0010206081238448223,0.13394479475274912,0.01070715856238361,0.8500000000000001,0.25
342,trapezoid_0342,3.0588235399999997,2.0,2.352941176470588,0.19371848277686465,0.0011523679610557075,0.1205005761566883,0.014062428804933162,0.8500000000000001,0.30000000000000004
343,trapezoid_0343,3.1764706,2.0,2.352941176470588,0.20500117559759262,0.0013010136845205149,0.11001611409031753,0.019691244287754362,0.8500000000000001,0.35000000000000003
344,trapezoid_0344,3.2941176600000004,2.0,2.352941176470588,0.21595740041028913,0.001465142415889225,0.10356487139825012,0.025958872225760557,0.8500000000000001,0.4
345,trapezoid_0345,3.4117647000000004,2.0,2.352941176470588,0.22732381124669762,0.0016590197517911002,0.09957187996314563,0.03665509718678209,0.8500000000000001,0.45
346,trapezoid_0346,3.5294117600000003,2.0,2.352941176470588,0.23769224455415094,0.0018423502027529375,0.09853345004734643,0.056292465218034264,0.8500000000000001,0.5
347,trapezoid_0347,3.6470588200000007,2.0,2.352941176470588,0.24862802016965813,0.0020444998193790867,0.09292185669869159,0.07577675304288323,0.8500000000000001,0.55
348,trapezoid_0348,3.76470588,2.0,2.352941176470588,0.2591924530771974,0.0022661401921896356,0.09139566768651994,0.0955416297408927,0.8500000000000001,0.6000000000000001
349,trapezoid_0349,3.8823529399999988,2.0,2.352941176470588,0.26935328272858206,0.0024912267601928215,0.0890249987364076,0.11739017942736368,0.8500000000000001,0.65
350,trapezoid_0350,4.0,2.0,2.352941176470588,0.2783643558398566,0.0026920777926310417,0.08679461419322572,0.13692749652675326,0.8500000000000001,0.7000000000000001
351,trapezoid_0351,4.11764706,2.0,2.352941176470588,0.28828392188806373,0.002948356177072002,0.08504812937938888,0.15740118715703952,0.8500000000000001,0.75
352,trapezoid_0352,4.235294120000001,2.0,2.352941176470588,0.29636198803085995,0.0031756189596604456,0.0844257798035146,0.17485081390012408,0.8500000000000001,0.8
353,trapezoid_0353,4.35294118,2.0,2.352941176470588,0.3048529417416045,0.003424482955796488,0.08134342778435558,0.18647944405237077,0.8500000000000001,0.8500000000000001
354,trapezoid_0354,4.4705882400000005,2.0,2.352941176470588,0.3130772873960323,0.0036954740907095343,0.08030367012145127,0.19574001435967048,0.8500000000000001,0.9
355,trapezoid_0355,4.5882353,2.0,2.352941176470588,0.3205790174014297,0.003947369502640122,0.07631209869378759,0.19954406773507283,0.8500000000000001,0.9500000000000001
356,trapezoid_0356,4.705882360000001,2.0,2.352941176470588,0.327524896170896,0.004244658031410851,0.0779787677105508,0.20234054880984234,0.8500000000000001,1.0
357,trapezoid_0357,2.2222222199999995,2.0,2.2222222222222223,0.12865705147619777,0.0004629000907475742,0.18711919997906037,-0.04851907526419001,0.9,0.0
358,trapezoid_0358,2.33333334,2.0,2.2222222222222223,0.13518265636402643,0.0005298470498646975,0.18584287002065691,-0.05051079896877927,0.9,0.05
359,trapezoid_0359,2.44444444,2.0,2.2222222222222223,0.14309558904175684,0.000596271136423907,0.17930279191093734,-0.027027991906930424,0.9,0.1
360,trapezoid_0360,2.55555556,2.0,2.2222222222222223,0.15178937543775872,0.0006656559593889115,0.16653245226172453,0.0013690474797392056,0.9,0.15000000000000002
361,trapezoid_0361,2.66666666,2.0,2.2222222222222223,0.1614100804054824,0.0007495623938250264,0.15138180467929369,0.020394908259904684,0.9,0.2
362,trapezoid_0362,2.77777778,2.0,2.2222222222222223,0.17108704483684492,0.0008389697155162705,0.13396635140026525,0.030247773512861672,0.9,0.25
363,trapezoid_0363,2.88888888,2.0,2.2222222222222223,0.18146925600084726,0.0009472241277730363,0.12122100526281002,0.037472943165292746,0.9,0.30000000000000004
364,trapezoid_0364,2.9999999999999996,2.0,2.2222222222222223,0.1918759741301419,0.0010661543661115978,0.10923972023124581,0.042760147290831496,0.9,0.35000000000000003
